GeneSet_Category	GeneSet_Sub_Category	GeneSet_Name
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ARGININE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ARMADILLO_REPEAT_DOMAIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_AROMATASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_AROMATIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ARP2_3_COMPLEX_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ARRESTIN_FAMILY_PROTEIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ARYL_HYDROCARBON_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ARYL_SULFOTRANSFERASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ARYLESTERASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ARYLSULFATASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ASPARTIC_ENDOPEPTIDASE_ACTIVITY_INTRAMEMBRANE_CLEAVING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ASPARTIC_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATP_ACTIVATED_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY_MINUS_END_DIRECTED
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY_PLUS_END_DIRECTED
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATP_DEPENDENT_PEPTIDASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATP_DEPENDENT_PROTEIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATP_GATED_ION_CHANNEL_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATPASE_ACTIVATOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATPASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_ROTATIONAL_MECHANISM
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATPASE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATPASE_COUPLED_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATPASE_COUPLED_LIPID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATPASE_INHIBITOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_ATPASE_REGULATOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_AXON_GUIDANCE_RECEPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_AZOLE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BENZODIAZEPINE_RECEPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BENZODIAZEPINE_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BETA_1_ADRENERGIC_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BETA_2_ADRENERGIC_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BETA_2_MICROGLOBULIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BETA_CATENIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BETA_GALACTOSIDASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BETA_GLUCOSIDASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BETA_N_ACETYLHEXOSAMINIDASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BETA_TUBULIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BH_DOMAIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BH3_DOMAIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BHLH_TRANSCRIPTION_FACTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BILE_ACID_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BILE_ACID_SODIUM_SYMPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BILE_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BIOACTIVE_LIPID_RECEPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BIOTIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BITTER_TASTE_RECEPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BMP_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BMP_RECEPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BMP_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BOX_H_ACA_SNORNA_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BRANCHED_CHAIN_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BUBBLE_DNA_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_BUTYRATE_COA_LIGASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_C_ACETYLTRANSFERASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_C_ACYLTRANSFERASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_C_C_CHEMOKINE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_C_METHYLTRANSFERASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_C_PALMITOYLTRANSFERASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_C_X_C_CHEMOKINE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_C_X_C_CHEMOKINE_RECEPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_C_X3_C_CHEMOKINE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_C2H2_ZINC_FINGER_DOMAIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_C3HC4_TYPE_RING_FINGER_DOMAIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CADHERIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CADMIUM_ION_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCITONIN_FAMILY_RECEPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_ACTIVATED_POTASSIUM_CHANNEL_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_CATION_ANTIPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_CHANNEL_INHIBITOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_DEPENDENT_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPASE_A2_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_DEPENDENT_PROTEIN_KINASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_REGULATOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_INDEPENDENT_PHOSPHOLIPASE_A2_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_ION_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_POTASSIUM_SODIUM_ANTIPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_RELEASE_CHANNEL_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_SENSITIVE_GUANYLATE_CYCLASE_ACTIVATOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_PHOSPHORYLATIVE_MECHANISM
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALMODULIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CALMODULIN_DEPENDENT_PROTEIN_PHOSPHATASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CAMP_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_REGULATOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CAMP_RESPONSE_ELEMENT_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CAMP_RESPONSE_ELEMENT_BINDING_PROTEIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBOHYDRATE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBOHYDRATE_CATION_SYMPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBOHYDRATE_DERIVATIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBOHYDRATE_KINASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBOHYDRATE_PHOSPHATASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBOHYDRATE_PROTON_SYMPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBON_CARBON_LYASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBON_NITROGEN_LIGASE_ACTIVITY_WITH_GLUTAMINE_AS_AMIDO_N_DONOR
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBON_NITROGEN_LYASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBON_OXYGEN_LYASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBON_SULFUR_LYASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBONATE_DEHYDRATASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBONYL_REDUCTASE_NADPH_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBOXY_LYASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBOXYLIC_ACID_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARBOXYPEPTIDASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARD_DOMAIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARDIOLIPIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARGO_ADAPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARGO_RECEPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CARNITINE_O_ACYLTRANSFERASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CASPASE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_GLYCOPROTEIN
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_RRNA
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CATECHOLAMINE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CATION_CATION_ANTIPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CATION_CHANNEL_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CATION_CHLORIDE_SYMPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CCR1_CHEMOKINE_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CCR2_CHEMOKINE_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CCR3_CHEMOKINE_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CCR5_CHEMOKINE_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CCR6_CHEMOKINE_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CD4_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CDP_ALCOHOL_PHOSPHATIDYLTRANSFERASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CELL_ADHESION_MEDIATOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CELL_ADHESION_MOLECULE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CELL_ADHESIVE_PROTEIN_BINDING_INVOLVED_IN_BUNDLE_OF_HIS_CELL_PURKINJE_MYOCYTE_COMMUNICATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CELL_MATRIX_ADHESION_MEDIATOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CENTROMERIC_DNA_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CERAMIDE_1_PHOSPHATE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CERAMIDE_1_PHOSPHATE_TRANSFER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CERAMIDE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CGMP_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHANNEL_INHIBITOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHANNEL_REGULATOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHAPERONE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHEMOATTRACTANT_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHEMOKINE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHEMOKINE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHEMOKINE_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHEMOREPELLENT_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHITIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHLORIDE_CHANNEL_INHIBITOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHLORIDE_ION_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHOLESTEROL_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHOLINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHONDROITIN_SULFATE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHONDROITIN_SULFOTRANSFERASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHROMATIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHROMATIN_DNA_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHROMATIN_INSULATOR_SEQUENCE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CHROMO_SHADOW_DOMAIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CIS_TRANS_ISOMERASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CLASS_I_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CLATHRIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CLATHRIN_HEAVY_CHAIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CLATHRIN_LIGHT_CHAIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CO_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CO_SMAD_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COA_HYDROLASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COA_TRANSFERASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COBALAMIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COLLAGEN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COLLAGEN_BINDING_INVOLVED_IN_CELL_MATRIX_ADHESION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COLLAGEN_RECEPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COMPLEMENT_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COMPLEMENT_COMPONENT_C1Q_COMPLEX_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COMPLEMENT_COMPONENT_C3B_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COMPLEMENT_RECEPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CONNEXIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COPPER_CHAPERONE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COPPER_ION_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_COPPER_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CORECEPTOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CORECEPTOR_ACTIVITY_INVOLVED_IN_WNT_SIGNALING_PATHWAY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CORECEPTOR_ACTIVITY_INVOLVED_IN_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CORTICOTROPIN_RELEASING_HORMONE_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CROSSOVER_JUNCTION_ENDODEOXYRIBONUCLEASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CULLIN_FAMILY_PROTEIN_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CUPROUS_ION_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CXCR_CHEMOKINE_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CXCR3_CHEMOKINE_RECEPTOR_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CYCLASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CYCLASE_REGULATOR_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CYCLIC_NUCLEOTIDE_BINDING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CYCLIC_NUCLEOTIDE_DEPENDENT_PROTEIN_KINASE_ACTIVITY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOMF_CYCLIC_NUCLEOTIDE_GATED_ION_CHANNEL_ACTIVITY
