GeneSet_Category	GeneSet_Sub_Category	GeneSet_Name
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MATERNAL.PROCESS.INVOLVED.IN.PARTURITION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MATING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MATING.BEHAVIOR
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MATURATION.OF.5.8S.RRNA
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MATURATION.OF.5.8S.RRNA.FROM.TRICISTRONIC.RRNA.TRANSCRIPT.SSU.RRNA.5.8S.RRNA.LSU.RRNA
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MATURATION.OF.LSU.RRNA
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MATURATION.OF.LSU.RRNA.FROM.TRICISTRONIC.RRNA.TRANSCRIPT.SSU.RRNA.5.8S.RRNA.LSU.RRNA
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MATURATION.OF.SSU.RRNA
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MATURATION.OF.SSU.RRNA.FROM.TRICISTRONIC.RRNA.TRANSCRIPT.SSU.RRNA.5.8S.RRNA.LSU.RRNA
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MATURE.B.CELL.DIFFERENTIATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MATURE.B.CELL.DIFFERENTIATION.INVOLVED.IN.IMMUNE.RESPONSE
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MATURE.RIBOSOME.ASSEMBLY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MDA.5.SIGNALING.PATHWAY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MECHANORECEPTOR.DIFFERENTIATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MECHANOSENSORY.BEHAVIOR
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEDIUM.CHAIN.FATTY.ACID.BIOSYNTHETIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEDIUM.CHAIN.FATTY.ACID.CATABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEDIUM.CHAIN.FATTY.ACID.METABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEGAKARYOCYTE.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEGAKARYOCYTE.DIFFERENTIATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOSIS.I.CELL.CYCLE.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOSIS.II.CELL.CYCLE.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOTIC.CELL.CYCLE
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOTIC.CELL.CYCLE.CHECKPOINT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOTIC.CELL.CYCLE.PHASE.TRANSITION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOTIC.CELL.CYCLE.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOTIC.CHROMOSOME.CONDENSATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOTIC.CHROMOSOME.SEGREGATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOTIC.CHROMOSOME.SEPARATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOTIC.CYTOKINESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOTIC.DNA.DOUBLE.STRAND.BREAK.FORMATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOTIC.MISMATCH.REPAIR
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEIOTIC.SPINDLE.ORGANIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MELANOCYTE.DIFFERENTIATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MELANOSOME.ASSEMBLY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.BIOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.DEPOLARIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.DEPOLARIZATION.DURING.ACTION.POTENTIAL
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.DEPOLARIZATION.DURING.AV.NODE.CELL.ACTION.POTENTIAL
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.DEPOLARIZATION.DURING.CARDIAC.MUSCLE.CELL.ACTION.POTENTIAL
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.DEPOLARIZATION.DURING.SA.NODE.CELL.ACTION.POTENTIAL
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.DISASSEMBLY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.DISRUPTION.IN.OTHER.ORGANISM
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.DOCKING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.FISSION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.FUSION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.HYPERPOLARIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.INVAGINATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.LIPID.BIOSYNTHETIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.LIPID.CATABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.LIPID.METABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.ORGANIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.PROTEIN.ECTODOMAIN.PROTEOLYSIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.PROTEIN.INTRACELLULAR.DOMAIN.PROTEOLYSIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.PROTEIN.PROTEOLYSIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.RAFT.ASSEMBLY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.RAFT.LOCALIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.RAFT.ORGANIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.REPOLARIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.REPOLARIZATION.DURING.ACTION.POTENTIAL
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.REPOLARIZATION.DURING.ATRIAL.CARDIAC.MUSCLE.CELL.ACTION.POTENTIAL
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.REPOLARIZATION.DURING.VENTRICULAR.CARDIAC.MUSCLE.CELL.ACTION.POTENTIAL
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANE.TO.MEMBRANE.DOCKING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMBRANOUS.SEPTUM.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MEMORY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MENAQUINONE.METABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESANGIAL.CELL.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYMAL.CELL.APOPTOTIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYMAL.CELL.DIFFERENTIATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYMAL.CELL.DIFFERENTIATION.INVOLVED.IN.KIDNEY.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYMAL.CELL.PROLIFERATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYMAL.EPITHELIAL.CELL.SIGNALING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYMAL.STEM.CELL.DIFFERENTIATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYMAL.STEM.CELL.MAINTENANCE.INVOLVED.IN.NEPHRON.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYMAL.STEM.CELL.PROLIFERATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYMAL.TO.EPITHELIAL.TRANSITION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYMAL.TO.EPITHELIAL.TRANSITION.INVOLVED.IN.METANEPHROS.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYME.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYME.MIGRATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENCHYME.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESENDODERM.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESODERM.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESODERM.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESODERMAL.CELL.DIFFERENTIATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESODERMAL.CELL.FATE.COMMITMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESODERMAL.CELL.FATE.SPECIFICATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESONEPHRIC.DUCT.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESONEPHRIC.TUBULE.FORMATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESONEPHRIC.TUBULE.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MESONEPHROS.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METAL.ION.EXPORT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METAL.ION.HOMEOSTASIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METAL.ION.TRANSPORT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.COLLECTING.DUCT.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.DISTAL.TUBULE.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.EPITHELIUM.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.GLOMERULAR.MESANGIUM.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.GLOMERULUS.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.GLOMERULUS.VASCULATURE.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.LOOP.OF.HENLE.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.MESENCHYMAL.CELL.DIFFERENTIATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.MESENCHYME.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.NEPHRON.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.NEPHRON.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.NEPHRON.TUBULE.EPITHELIAL.CELL.DIFFERENTIATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.NEPHRON.TUBULE.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.PART.OF.URETERIC.BUD.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.RENAL.VESICLE.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.S.SHAPED.BODY.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.TUBULE.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.TUBULE.FORMATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHRIC.TUBULE.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHROS.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METANEPHROS.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METAPHASE.ANAPHASE.TRANSITION.OF.CELL.CYCLE
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METAPHASE.PLATE.CONGRESSION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METENCEPHALON.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METHIONINE.BIOSYNTHETIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METHIONINE.METABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METHYLATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.METHYLGLYOXAL.METABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MHC.CLASS.I.BIOSYNTHETIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MHC.CLASS.II.BIOSYNTHETIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MHC.PROTEIN.COMPLEX.ASSEMBLY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROGLIA.DIFFERENTIATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROGLIAL.CELL.ACTIVATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROGLIAL.CELL.MIGRATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROGLIAL.CELL.PROLIFERATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.ANCHORING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.ANCHORING.AT.CENTROSOME
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.ANCHORING.AT.MICROTUBULE.ORGANIZING.CENTER
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.BASED.MOVEMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.BASED.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.BASED.TRANSPORT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.BUNDLE.FORMATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.CYTOSKELETON.ORGANIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.CYTOSKELETON.ORGANIZATION.INVOLVED.IN.MITOSIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.DEPOLYMERIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.NUCLEATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.NUCLEATION.BY.MICROTUBULE.ORGANIZING.CENTER
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.ORGANIZING.CENTER.LOCALIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.ORGANIZING.CENTER.ORGANIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.POLYMERIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.POLYMERIZATION.OR.DEPOLYMERIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROTUBULE.SEVERING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROVILLUS.ASSEMBLY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICROVILLUS.ORGANIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MICTURITION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MIDBODY.ABSCISSION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MIDBRAIN.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MIDBRAIN.DOPAMINERGIC.NEURON.DIFFERENTIATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MIDBRAIN.HINDBRAIN.BOUNDARY.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MIDDLE.EAR.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MIDGUT.DEVELOPMENT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MINERALOCORTICOID.METABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MINERALOCORTICOID.SECRETION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MINUS.END.DIRECTED.ORGANELLE.TRANSPORT.ALONG.MICROTUBULE
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MIRNA.CATABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MIRNA.LOADING.ONTO.RISC.INVOLVED.IN.GENE.SILENCING.BY.MIRNA
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MIRNA.METABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MISMATCH.REPAIR
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.ACETYL.COA.BIOSYNTHETIC.PROCESS.FROM.PYRUVATE
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.ADP.TRANSMEMBRANE.TRANSPORT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.ATP.SYNTHESIS.COUPLED.PROTON.TRANSPORT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.CALCIUM.ION.HOMEOSTASIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.CALCIUM.ION.TRANSMEMBRANE.TRANSPORT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.CYTOCHROME.C.OXIDASE.ASSEMBLY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.DEPOLARIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.DNA.METABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.DNA.REPAIR
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.DNA.REPLICATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.ELECTRON.TRANSPORT.CYTOCHROME.C.TO.OXYGEN
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.ELECTRON.TRANSPORT.NADH.TO.UBIQUINONE
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.ELECTRON.TRANSPORT.UBIQUINOL.TO.CYTOCHROME.C
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.FISSION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.FRAGMENTATION.INVOLVED.IN.APOPTOTIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.FUSION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.GENE.EXPRESSION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.GENOME.MAINTENANCE
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.MEMBRANE.ORGANIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.OUTER.MEMBRANE.PERMEABILIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.PROTEIN.CATABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.PROTEIN.PROCESSING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.RESPIRASOME.ASSEMBLY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.RESPIRATORY.CHAIN.COMPLEX.ASSEMBLY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.RESPIRATORY.CHAIN.COMPLEX.III.ASSEMBLY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.RIBOSOME.ASSEMBLY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.RNA.3.END.PROCESSING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.RNA.CATABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.RNA.METABOLIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.RNA.MODIFICATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.RNA.PROCESSING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.TRANSCRIPTION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.TRANSLATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.TRANSLATIONAL.TERMINATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.TRANSMEMBRANE.TRANSPORT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.TRANSPORT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.TRNA.METHYLATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRIAL.TRNA.PROCESSING
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRION.DISTRIBUTION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRION.LOCALIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRION.MORPHOGENESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOCHONDRION.ORGANIZATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOPHAGY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.CELL.CYCLE
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.CELL.CYCLE.ARREST
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.CELL.CYCLE.CHECKPOINT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.CHROMOSOME.CONDENSATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.CYTOKINESIS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.CYTOKINETIC.PROCESS
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.DNA.INTEGRITY.CHECKPOINT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.DNA.REPLICATION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.DNA.REPLICATION.CHECKPOINT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.G1.S.TRANSITION.CHECKPOINT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.G2.DNA.DAMAGE.CHECKPOINT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.G2.M.TRANSITION.CHECKPOINT
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.METAPHASE.PLATE.CONGRESSION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.NUCLEAR.DIVISION
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.NUCLEAR.ENVELOPE.DISASSEMBLY
C5: Ontology Gene Sets	GO: Gene Ontology Gene Sets	GOBP.MITOTIC.NUCLEAR.MEMBRANE.ORGANIZATION
